node_id,filtered_tilt,filtered_vibration,filtered_strain,status
NODE_01,0.2708,0.2125,0.1659,SAFE
NODE_01,14.6383,5.7386,5.1919,DANGER
NODE_01,0.2514,0.025,0.0439,SAFE
NODE_01,3.2674,0.6769,1.3264,WARNING
NODE_01,4.4884,5.7853,2.3572,DANGER
NODE_01,0.0325,0.051,0.0572,SAFE
NODE_01,0.7802,0.9458,1.4907,WARNING
NODE_01,3.2648,0.4686,1.0194,WARNING
NODE_01,0.0264,0.127,0.0429,SAFE
NODE_01,0.0225,0.0624,0.0334,SAFE
NODE_01,0.821,1.1817,0.6384,WARNING
NODE_01,0.0831,0.2435,0.0865,SAFE
NODE_01,0.1901,0.2972,0.0235,SAFE
NODE_01,3.0412,0.3945,0.567,WARNING
NODE_01,0.6264,0.6898,1.7357,WARNING
NODE_01,0.1519,0.1472,0.1456,SAFE
NODE_01,2.3349,0.993,1.4401,WARNING
NODE_01,3.4103,0.3749,0.4103,WARNING
NODE_01,0.2122,0.013,0.1404,SAFE
NODE_01,12.2835,4.2746,3.5291,DANGER
NODE_01,2.3105,1.0884,0.4046,WARNING
NODE_01,0.2901,0.1859,0.0407,SAFE
NODE_01,9.7075,4.1986,2.7896,DANGER
NODE_01,7.7395,3.2548,6.7222,DANGER
NODE_01,0.2613,0.2248,0.036,SAFE
NODE_01,0.2268,0.1691,0.035,SAFE
NODE_01,0.2129,0.0519,0.1877,SAFE
NODE_01,0.2486,0.1678,0.1776,SAFE
NODE_01,0.0862,0.2807,0.1028,SAFE
NODE_01,0.2248,0.0669,0.0391,SAFE
NODE_01,2.5942,0.6364,1.1318,WARNING
NODE_01,13.391,5.995,6.3603,DANGER
NODE_01,0.2484,0.0987,0.1494,SAFE
NODE_01,3.3172,0.6759,0.4505,WARNING
NODE_01,1.2819,0.8488,0.6537,WARNING
NODE_01,4.8201,1.7776,6.2027,DANGER
NODE_01,5.7679,1.4769,4.501,DANGER
NODE_01,0.1217,0.241,0.0882,SAFE
NODE_01,11.8436,2.1268,6.9119,DANGER
NODE_01,0.2823,0.2537,0.084,SAFE
NODE_01,0.0026,0.0748,0.1221,SAFE
NODE_01,1.2824,0.5205,1.4639,WARNING
NODE_01,0.0285,0.0209,0.1351,SAFE
NODE_01,0.2622,0.102,0.1533,SAFE
NODE_01,0.1656,0.2246,0.1646,SAFE
NODE_01,0.0553,0.2949,0.0012,SAFE
NODE_01,0.1164,0.2037,0.1604,SAFE
NODE_01,0.142,0.1835,0.0929,SAFE
NODE_01,0.0926,0.0611,0.1521,SAFE
NODE_01,0.0338,0.0709,0.0243,SAFE
NODE_01,0.0275,0.1403,0.1244,SAFE
NODE_01,0.2697,0.2186,0.0136,SAFE
NODE_01,5.8211,2.6323,3.9605,DANGER
NODE_01,0.1674,0.2959,0.1793,SAFE
NODE_01,14.3552,2.6912,6.836,DANGER
NODE_01,0.1462,0.2924,0.196,SAFE
NODE_01,0.113,0.0213,0.0156,SAFE
NODE_01,0.2954,0.0137,0.1132,SAFE
NODE_01,0.2018,0.2969,0.0577,SAFE
NODE_01,0.1881,0.2828,0.0734,SAFE
NODE_01,0.0701,0.2773,0.1571,SAFE
NODE_01,11.651,2.1488,5.9896,DANGER
NODE_01,0.1083,0.2048,0.1095,SAFE
NODE_01,0.0546,0.0569,0.0935,SAFE
NODE_01,0.1411,0.1274,0.0238,SAFE
NODE_01,0.1004,0.0124,0.0053,SAFE
NODE_01,1.6182,0.4447,0.8102,WARNING
NODE_01,8.8958,2.588,6.5228,DANGER
NODE_01,1.9053,1.0237,1.7684,WARNING
NODE_01,0.0523,0.1283,0.0068,SAFE
NODE_01,0.2216,0.1313,0.0825,SAFE
NODE_01,0.0674,0.1437,0.0836,SAFE
NODE_01,0.2842,0.0379,0.0841,SAFE
NODE_01,0.2565,0.1251,0.1362,SAFE
NODE_01,0.2113,0.0114,0.0129,SAFE
NODE_01,0.0447,0.1643,0.033,SAFE
NODE_01,0.0777,0.21,0.1935,SAFE
NODE_01,0.1882,0.0845,0.1998,SAFE
NODE_01,0.0181,0.1411,0.0622,SAFE
NODE_01,0.0279,0.1358,0.1044,SAFE
NODE_01,0.0391,0.2285,0.1674,SAFE
NODE_01,1.0187,0.8539,1.2395,WARNING
NODE_01,0.0783,0.2221,0.0558,SAFE
NODE_01,0.0554,0.2202,0.164,SAFE
NODE_01,1.0881,0.8868,1.0234,WARNING
NODE_01,0.1382,0.2184,0.1603,SAFE
NODE_01,0.1046,0.0103,0.1829,SAFE
NODE_01,0.191,0.0925,0.1058,SAFE
NODE_01,0.2051,0.1457,0.1004,SAFE
NODE_01,0.1963,0.2136,0.029,SAFE
NODE_01,0.2467,0.1292,0.0217,SAFE
NODE_01,2.7598,0.7854,0.9612,WARNING
NODE_01,0.1309,0.0746,0.1509,SAFE
NODE_01,5.4739,2.8524,7.742,DANGER
NODE_01,8.8867,2.5886,7.6955,DANGER
NODE_01,0.2042,0.0623,0.1133,SAFE
NODE_01,0.1428,0.0313,0.1984,SAFE
NODE_01,0.1302,0.1311,0.1943,SAFE
NODE_01,0.1586,0.0831,0.1846,SAFE
NODE_01,0.2225,0.033,0.0427,SAFE
NODE_01,0.1225,0.1474,0.0261,SAFE
NODE_01,2.9396,0.8539,1.1541,WARNING
NODE_01,0.0489,0.0675,0.0938,SAFE
NODE_01,0.0942,0.0354,0.177,SAFE
NODE_01,1.4065,0.7088,1.724,WARNING
NODE_01,3.1355,0.6918,1.3812,WARNING
NODE_01,0.0627,0.1554,0.1939,SAFE
NODE_01,0.1156,0.2592,0.0775,SAFE
NODE_01,0.2293,0.23,0.0724,SAFE
NODE_01,0.1233,0.0214,0.0262,SAFE
NODE_01,0.9836,0.7774,1.6421,WARNING
NODE_01,0.245,0.1464,0.1328,SAFE
NODE_01,0.1393,0.2708,0.0771,SAFE
NODE_01,14.8911,1.9088,5.793,DANGER
NODE_01,11.675,2.1297,4.8261,DANGER
NODE_01,0.0663,0.1172,0.0163,SAFE
NODE_01,3.4631,0.8523,0.9094,WARNING
NODE_01,2.4869,0.7837,1.7149,WARNING
NODE_01,0.0708,0.1303,0.0459,SAFE
NODE_01,0.1531,0.1879,0.0614,SAFE
NODE_01,0.2957,0.0609,0.1942,SAFE
NODE_01,0.1362,0.2306,0.0971,SAFE
NODE_01,0.1197,0.0552,0.0497,SAFE
NODE_01,0.1386,0.0946,0.1429,SAFE
NODE_01,0.2603,0.0832,0.0236,SAFE
NODE_01,2.6091,1.0139,1.1482,WARNING
NODE_01,0.1875,0.14,0.0317,SAFE
NODE_01,0.0509,0.2216,0.0279,SAFE
NODE_01,0.1379,0.0112,0.1055,SAFE
NODE_01,1.713,0.5847,1.754,WARNING
NODE_01,1.6836,0.594,1.705,WARNING
NODE_01,1.1816,0.7886,1.6333,WARNING
NODE_01,0.0738,0.0759,0.0178,SAFE
NODE_01,1.5775,0.4781,1.3128,WARNING
NODE_01,3.4484,0.4847,1.4907,WARNING
NODE_01,0.1202,0.0865,0.1066,SAFE
NODE_01,0.1297,0.1403,0.1005,SAFE
NODE_01,0.1676,0.2929,0.0957,SAFE
NODE_01,0.1467,0.2685,0.0166,SAFE
NODE_01,0.2469,0.1858,0.1522,SAFE
NODE_01,0.1807,0.08,0.1006,SAFE
NODE_01,0.1481,0.0664,0.1494,SAFE
NODE_01,0.2538,0.1454,0.0632,SAFE
NODE_01,0.2702,0.1939,0.1221,SAFE
NODE_01,0.9121,0.501,1.759,WARNING
NODE_01,0.2279,0.197,0.1718,SAFE
NODE_01,0.1318,0.026,0.178,SAFE
NODE_01,11.3148,5.073,7.4062,DANGER
NODE_01,0.0897,0.2977,0.0909,SAFE
NODE_01,0.8286,1.1088,1.4201,WARNING
NODE_01,0.0028,0.0289,0.0719,SAFE
NODE_01,0.2684,0.2001,0.0411,SAFE
NODE_01,3.1577,0.5985,0.9261,WARNING
NODE_01,10.146,4.0572,5.2678,DANGER
NODE_01,0.0674,0.0675,0.025,SAFE
NODE_01,0.2576,0.0496,0.0804,SAFE
NODE_01,0.1325,0.0189,0.1022,SAFE
NODE_01,1.2644,0.571,1.3234,WARNING
NODE_01,0.2261,0.0626,0.1364,SAFE
NODE_01,0.1513,0.1704,0.0078,SAFE
NODE_01,6.8346,5.25,3.9753,DANGER
NODE_01,0.7866,1.0509,1.5672,WARNING
NODE_01,2.7529,0.8185,1.2042,WARNING
NODE_01,0.0524,0.2515,0.1562,SAFE
NODE_01,6.3087,3.2194,7.0813,DANGER
NODE_01,0.1872,0.1888,0.1717,SAFE
NODE_01,0.1916,0.2317,0.053,SAFE
NODE_01,0.0211,0.2633,0.1959,SAFE
NODE_01,1.9891,1.0769,1.7614,WARNING
NODE_01,1.8694,1.0354,0.4382,WARNING
NODE_01,0.0258,0.2649,0.1011,SAFE
NODE_01,2.5465,0.9695,0.7546,WARNING
NODE_01,0.0921,0.0868,0.0585,SAFE
NODE_01,1.096,0.848,1.7414,WARNING
NODE_01,1.1573,1.1901,1.1012,WARNING
NODE_01,0.2978,0.2681,0.0911,SAFE
NODE_01,0.0911,0.182,0.1892,SAFE
NODE_01,1.3782,0.4732,1.2547,WARNING
NODE_01,12.1501,3.4914,3.8327,DANGER
NODE_01,2.9372,0.8674,0.8017,WARNING
NODE_01,0.1093,0.2799,0.0971,SAFE
NODE_01,0.0288,0.2164,0.1833,SAFE
NODE_01,0.278,0.2172,0.1048,SAFE
NODE_01,13.9749,3.6656,4.3895,DANGER
NODE_01,0.1649,0.2323,0.0284,SAFE
NODE_01,3.0418,0.9958,1.7158,WARNING
NODE_01,0.001,0.1868,0.1795,SAFE
NODE_01,0.2417,0.2981,0.1543,SAFE
NODE_01,0.0955,0.2057,0.0619,SAFE
NODE_01,13.1006,1.6672,4.3187,DANGER
NODE_01,0.6979,0.8932,1.1357,WARNING
NODE_01,0.2247,0.1583,0.0264,SAFE
NODE_01,13.721,1.4298,5.1342,DANGER
NODE_01,0.0177,0.0261,0.0932,SAFE
NODE_01,0.1001,0.2479,0.1249,SAFE
NODE_01,0.1671,0.2259,0.0125,SAFE
NODE_01,0.0831,0.1083,0.179,SAFE
NODE_01,0.2788,0.1422,0.0322,SAFE
NODE_01,1.9475,0.4028,0.9902,WARNING
NODE_01,0.1847,0.1933,0.1819,SAFE
NODE_01,0.0735,0.1908,0.0824,SAFE
NODE_01,0.1565,0.0159,0.0391,SAFE
NODE_01,0.2248,0.0596,0.1371,SAFE
NODE_01,0.1767,0.2018,0.0729,SAFE
NODE_01,0.2032,0.0886,0.0885,SAFE
NODE_01,0.1563,0.0564,0.0642,SAFE
NODE_01,0.2672,0.0583,0.0409,SAFE
NODE_01,0.2353,0.0855,0.1471,SAFE
NODE_01,3.3374,0.9569,0.8812,WARNING
NODE_01,14.4492,5.2557,2.7805,DANGER
NODE_01,0.2738,0.2457,0.1775,SAFE
NODE_01,0.2893,0.2055,0.1726,SAFE
NODE_01,13.9859,3.36,2.3906,DANGER
NODE_01,0.0355,0.0833,0.1193,SAFE
NODE_01,0.2351,0.1599,0.1689,SAFE
NODE_01,0.273,0.1937,0.0829,SAFE
NODE_01,0.0395,0.0682,0.0054,SAFE
NODE_01,0.1625,0.0936,0.1431,SAFE
NODE_01,1.3552,1.0842,0.6315,WARNING
NODE_01,0.2377,0.1348,0.0451,SAFE
NODE_01,0.2206,0.0275,0.1875,SAFE
NODE_01,0.2478,0.1565,0.0765,SAFE
NODE_01,0.0937,0.2599,0.1286,SAFE
NODE_01,0.1073,0.019,0.1554,SAFE
NODE_01,1.3365,0.876,1.7737,WARNING
NODE_01,0.2245,0.2234,0.1614,SAFE
NODE_01,2.3011,0.4972,0.6817,WARNING
NODE_01,0.0661,0.2157,0.1024,SAFE
NODE_01,0.0278,0.2106,0.0236,SAFE
NODE_01,10.1628,1.4004,4.0078,DANGER
NODE_01,0.2179,0.0776,0.0916,SAFE
NODE_01,2.4994,0.6372,1.4644,WARNING
NODE_01,0.2045,0.1009,0.0204,SAFE
NODE_01,0.0241,0.2095,0.0713,SAFE
NODE_01,0.1347,0.0891,0.1396,SAFE
NODE_01,0.0956,0.295,0.1149,SAFE
NODE_01,0.2369,0.1382,0.1166,SAFE
NODE_01,0.6643,0.6768,0.6988,WARNING
NODE_01,2.3188,1.171,1.0605,WARNING
NODE_01,0.21,0.2353,0.0492,SAFE
NODE_01,2.9435,0.5877,1.0452,WARNING
NODE_01,11.6423,3.3717,2.4333,DANGER
NODE_01,0.1797,0.1408,0.0724,SAFE
NODE_01,13.0247,5.1785,6.4964,DANGER
NODE_01,0.0816,0.0205,0.0859,SAFE
NODE_01,1.171,1.0638,1.6757,WARNING
NODE_01,0.0688,0.0505,0.0527,SAFE
NODE_01,0.1946,0.2872,0.0123,SAFE
NODE_01,0.1271,0.2254,0.0225,SAFE
NODE_01,0.526,1.1831,1.5381,WARNING
NODE_01,6.6483,4.9908,3.6913,DANGER
NODE_01,2.9075,0.8757,0.5268,WARNING
NODE_01,0.1297,0.0783,0.1238,SAFE
NODE_01,0.0237,0.1311,0.1965,SAFE
NODE_01,0.064,0.2147,0.0962,SAFE
NODE_01,1.1564,0.8498,1.6355,WARNING
NODE_01,2.4017,0.3825,1.2724,WARNING
NODE_01,0.0211,0.0979,0.1673,SAFE
NODE_01,0.0132,0.0779,0.1924,SAFE
NODE_01,0.1922,0.2018,0.0277,SAFE
NODE_01,0.6812,1.0612,1.2282,WARNING
NODE_01,3.3557,0.7163,0.9998,WARNING
NODE_01,0.0855,0.2741,0.0435,SAFE
NODE_01,0.0598,0.1063,0.1401,SAFE
NODE_01,0.2413,0.1363,0.0829,SAFE
NODE_01,0.1432,0.2619,0.1933,SAFE
NODE_01,3.296,0.7427,0.7674,WARNING
NODE_01,0.053,0.2806,0.094,SAFE
NODE_01,0.1105,0.2399,0.0441,SAFE
NODE_01,0.1716,0.138,0.1007,SAFE
NODE_01,0.0406,0.1077,0.1525,SAFE
NODE_01,0.1527,0.0868,0.1261,SAFE
NODE_01,10.0253,2.3634,3.1882,DANGER
NODE_01,10.1459,5.6021,3.713,DANGER
NODE_01,0.2093,0.0607,0.1176,SAFE
NODE_01,0.022,0.0107,0.1087,SAFE
NODE_01,0.0788,0.1511,0.1198,SAFE
NODE_01,13.8815,4.5663,7.1226,DANGER
NODE_01,0.1678,0.0143,0.2,SAFE
NODE_01,0.2842,0.1786,0.1853,SAFE
NODE_01,0.0143,0.2771,0.0661,SAFE
NODE_01,1.3478,0.7843,1.7387,WARNING
NODE_01,0.1457,0.063,0.1157,SAFE
NODE_01,0.261,0.1851,0.1794,SAFE
NODE_01,5.4548,4.0653,5.3878,DANGER
NODE_01,0.1881,0.2111,0.1172,SAFE
NODE_01,0.0469,0.1009,0.1512,SAFE
NODE_01,0.2915,0.1872,0.1986,SAFE
NODE_01,8.2399,1.8714,2.7398,DANGER
NODE_01,2.2192,0.8968,1.2437,WARNING
NODE_01,0.2797,0.2988,0.1033,SAFE
NODE_01,0.0525,0.015,0.0377,SAFE
NODE_01,0.0119,0.0892,0.0083,SAFE
NODE_01,0.0067,0.1461,0.0967,SAFE
NODE_01,0.2097,0.1176,0.1529,SAFE
NODE_01,0.1736,0.2542,0.1374,SAFE
NODE_01,0.1034,0.2753,0.1352,SAFE
NODE_01,2.256,1.0678,1.0031,WARNING
NODE_01,0.1888,0.1176,0.0718,SAFE
NODE_01,2.8231,0.8018,1.1433,WARNING
NODE_01,3.2289,0.4129,0.635,WARNING
NODE_01,0.281,0.1911,0.1251,SAFE
NODE_01,0.2889,0.012,0.0244,SAFE
NODE_01,3.1515,0.5884,1.6191,WARNING
NODE_01,2.4072,1.1675,1.5985,WARNING
NODE_01,0.0037,0.1157,0.1049,SAFE
NODE_01,9.1825,2.94,5.7763,DANGER
NODE_01,3.4907,0.989,0.7166,WARNING
NODE_01,0.281,0.0762,0.1661,SAFE
NODE_01,0.2779,0.1945,0.0421,SAFE
NODE_01,3.1003,0.5524,1.3563,WARNING
NODE_01,0.2324,0.1416,0.0884,SAFE
NODE_01,0.0726,0.2101,0.1472,SAFE
NODE_01,0.2561,0.2614,0.0646,SAFE
NODE_01,0.0763,0.265,0.176,SAFE
NODE_01,0.2953,0.183,0.1127,SAFE
NODE_01,0.2761,0.1711,0.098,SAFE
NODE_01,0.1462,0.2286,0.1419,SAFE
NODE_01,0.2736,0.1544,0.0634,SAFE
NODE_01,8.4493,3.1666,2.1927,DANGER
NODE_01,0.0484,0.2165,0.0502,SAFE
NODE_01,2.0666,0.8193,0.7928,WARNING
NODE_01,0.0274,0.2492,0.1545,SAFE
NODE_01,0.2474,0.2583,0.0177,SAFE
NODE_01,0.1398,0.0997,0.0572,SAFE
NODE_01,3.3855,0.8836,1.1919,WARNING
NODE_01,0.0942,0.1037,0.0824,SAFE
NODE_01,0.2288,0.1111,0.0796,SAFE
NODE_01,0.222,0.1917,0.1474,SAFE
NODE_01,1.3928,0.74,1.4105,WARNING
NODE_01,0.1402,0.168,0.0149,SAFE
NODE_01,0.0709,0.1957,0.1365,SAFE
NODE_01,0.0424,0.0449,0.1372,SAFE
NODE_01,2.5425,0.5641,1.455,WARNING
NODE_01,2.7633,1.1396,0.6606,WARNING
NODE_01,0.2011,0.0821,0.0203,SAFE
NODE_01,1.5832,0.947,0.6938,WARNING
NODE_01,1.8979,0.3842,1.5576,WARNING
NODE_01,0.121,0.2512,0.1006,SAFE
NODE_01,0.1512,0.1778,0.1798,SAFE
NODE_01,0.0166,0.1999,0.1395,SAFE
NODE_01,0.0053,0.219,0.1657,SAFE
NODE_01,0.0122,0.0326,0.0035,SAFE
NODE_01,0.1792,0.032,0.1076,SAFE
NODE_01,1.8966,0.4229,0.9844,WARNING
NODE_01,0.2132,0.1555,0.1065,SAFE
NODE_01,0.1777,0.0801,0.0711,SAFE
NODE_01,0.211,0.122,0.0131,SAFE
NODE_01,0.2258,0.1497,0.1656,SAFE
NODE_01,2.4649,0.854,0.9154,WARNING
NODE_01,0.024,0.031,0.0792,SAFE
NODE_01,1.7253,0.6624,0.6512,WARNING
NODE_01,0.2091,0.2969,0.1441,SAFE
NODE_01,0.2885,0.0646,0.197,SAFE
NODE_01,13.0141,4.7827,4.512,DANGER
NODE_01,0.2938,0.1071,0.1338,SAFE
NODE_01,0.2786,0.0236,0.0204,SAFE
NODE_01,0.2555,0.0869,0.0965,SAFE
NODE_01,0.0681,0.0985,0.1491,SAFE
NODE_01,0.0221,0.1155,0.1663,SAFE
NODE_01,0.1385,0.1337,0.1711,SAFE
NODE_01,0.2909,0.2647,0.131,SAFE
NODE_01,0.1973,0.0221,0.1135,SAFE
NODE_01,0.7181,0.8658,0.9412,WARNING
NODE_01,0.0786,0.26,0.1007,SAFE
NODE_01,0.0153,0.0453,0.0455,SAFE
NODE_01,0.2627,0.286,0.0435,SAFE
NODE_01,0.1936,0.2827,0.0775,SAFE
NODE_01,0.206,0.1297,0.1286,SAFE
NODE_01,2.5605,0.5176,0.7289,WARNING
NODE_01,0.288,0.1291,0.049,SAFE
NODE_01,0.1698,0.2288,0.068,SAFE
NODE_01,2.6655,0.8666,0.896,WARNING
NODE_01,0.2396,0.2816,0.0949,SAFE
NODE_01,0.1036,0.2044,0.1967,SAFE
NODE_01,0.2891,0.0572,0.0856,SAFE
NODE_01,0.0977,0.1134,0.0101,SAFE
NODE_01,0.0102,0.2377,0.0162,SAFE
NODE_01,2.5555,0.7186,1.1399,WARNING
NODE_01,0.0431,0.2836,0.0802,SAFE
NODE_01,0.1361,0.0896,0.0912,SAFE
NODE_01,0.1533,0.1271,0.0964,SAFE
NODE_01,1.1394,0.9908,0.6878,WARNING
NODE_01,0.2438,0.0537,0.1633,SAFE
NODE_01,0.2528,0.0836,0.1211,SAFE
NODE_01,0.0488,0.2781,0.1343,SAFE
NODE_01,0.2117,0.1896,0.1151,SAFE
NODE_01,0.1481,0.1999,0.0777,SAFE
NODE_01,0.2546,0.2948,0.1551,SAFE
NODE_01,1.055,0.9514,1.5117,WARNING
NODE_01,0.0956,0.2958,0.172,SAFE
NODE_01,7.2326,5.9711,7.699,DANGER
NODE_01,0.2263,0.0842,0.0998,SAFE
NODE_01,2.4808,0.528,0.4189,WARNING
NODE_01,1.389,1.1654,1.2427,WARNING
NODE_01,2.7472,0.996,0.8248,WARNING
NODE_01,0.1134,0.1256,0.1106,SAFE
NODE_01,0.1008,0.0946,0.0961,SAFE
NODE_01,0.1251,0.053,0.01,SAFE
NODE_01,0.022,0.1169,0.0818,SAFE
NODE_01,0.2812,0.1402,0.0511,SAFE
NODE_01,0.1068,0.2637,0.1984,SAFE
NODE_01,0.2009,0.1499,0.0229,SAFE
NODE_01,0.0539,0.2546,0.139,SAFE
NODE_01,0.108,0.2206,0.0531,SAFE
NODE_01,0.1951,0.1165,0.1549,SAFE
NODE_01,0.2625,0.2309,0.066,SAFE
NODE_01,1.0956,1.1382,0.6894,WARNING
NODE_01,0.0872,0.2061,0.1469,SAFE
NODE_01,4.3341,4.8521,2.8818,DANGER
NODE_01,0.0478,0.1384,0.1757,SAFE
NODE_01,0.2637,0.0164,0.1999,SAFE
NODE_01,0.0145,0.1888,0.1158,SAFE
NODE_01,0.1564,0.2175,0.1619,SAFE
NODE_01,0.1627,0.1846,0.139,SAFE
NODE_01,0.1443,0.0997,0.138,SAFE
NODE_01,0.1541,0.0634,0.1416,SAFE
NODE_01,0.2536,0.1629,0.1689,SAFE
NODE_01,0.0965,0.133,0.1114,SAFE
NODE_01,0.1806,0.1358,0.0609,SAFE
NODE_01,0.0753,0.0797,0.0917,SAFE
NODE_01,0.2873,0.256,0.1465,SAFE
NODE_01,0.1383,0.2682,0.1201,SAFE
NODE_01,3.3234,0.7453,1.4543,WARNING
NODE_01,0.0822,0.2119,0.0978,SAFE
NODE_01,0.1436,0.1565,0.0633,SAFE
NODE_01,3.4822,0.655,1.6037,WARNING
NODE_01,1.385,0.825,1.4895,WARNING
NODE_01,2.7226,0.9759,1.008,WARNING
NODE_01,6.3435,1.6594,3.9822,DANGER
NODE_01,7.6539,3.7408,6.0546,DANGER
NODE_01,0.2605,0.1543,0.0404,SAFE
NODE_01,0.1607,0.2578,0.0705,SAFE
NODE_01,3.3967,0.4195,1.7988,WARNING
NODE_01,0.1539,0.1348,0.0394,SAFE
NODE_01,0.2169,0.07,0.0762,SAFE
NODE_01,0.2746,0.2399,0.0487,SAFE
NODE_01,0.1216,0.042,0.1571,SAFE
NODE_01,0.2719,0.2453,0.1599,SAFE
NODE_01,1.438,1.0163,1.3105,WARNING
NODE_01,0.1238,0.1306,0.1734,SAFE
NODE_01,2.4212,1.0089,1.3994,WARNING
NODE_01,3.4529,0.8463,1.7843,WARNING
NODE_01,1.0284,0.8988,1.5917,WARNING
NODE_01,0.0127,0.0867,0.1227,SAFE
NODE_01,1.7012,0.3561,1.3345,WARNING
NODE_01,0.2678,0.0155,0.0227,SAFE
NODE_01,0.1307,0.1125,0.1539,SAFE
NODE_01,13.8884,4.5671,3.8163,DANGER
NODE_01,12.9605,2.4032,3.564,DANGER
NODE_01,6.0155,3.9373,2.3028,DANGER
NODE_01,3.3957,0.9362,1.0635,WARNING
NODE_01,0.0782,0.2572,0.1688,SAFE
NODE_01,0.2248,0.1891,0.1701,SAFE
NODE_01,0.1207,0.1825,0.1883,SAFE
NODE_01,0.0058,0.062,0.1051,SAFE
NODE_01,0.107,0.0758,0.0306,SAFE
NODE_01,0.1009,0.1231,0.0555,SAFE
NODE_01,0.6409,0.8178,0.6266,WARNING
NODE_01,0.045,0.0294,0.1294,SAFE
NODE_01,0.1671,0.2173,0.0208,SAFE
NODE_01,0.1862,0.2983,0.0821,SAFE
NODE_01,0.127,0.2569,0.0974,SAFE
NODE_01,9.5318,1.9692,4.786,DANGER
NODE_01,6.28,1.7089,7.4035,DANGER
NODE_01,1.198,0.979,0.7122,WARNING
NODE_01,2.494,1.1214,1.0385,WARNING
NODE_01,0.122,0.0796,0.0196,SAFE
NODE_01,0.2041,0.2979,0.063,SAFE
NODE_01,0.26,0.0427,0.047,SAFE
NODE_01,0.0929,0.1356,0.1683,SAFE
NODE_01,0.1128,0.0541,0.0641,SAFE
NODE_01,0.0399,0.0291,0.109,SAFE
NODE_01,0.2181,0.1399,0.0268,SAFE
NODE_01,10.6051,3.0575,2.3097,DANGER
NODE_01,0.1467,0.2165,0.1816,SAFE
NODE_01,0.0515,0.2463,0.1386,SAFE
NODE_01,0.027,0.2659,0.1186,SAFE
NODE_01,0.1159,0.1868,0.0096,SAFE
NODE_01,0.2645,0.23,0.128,SAFE
NODE_01,10.2985,5.2196,2.0176,DANGER
NODE_01,0.2635,0.0494,0.1373,SAFE
NODE_01,0.1588,0.1255,0.0787,SAFE
NODE_01,7.0529,4.9689,4.828,DANGER
NODE_01,0.795,1.1088,1.4931,WARNING
NODE_01,0.1319,0.0719,0.1301,SAFE
NODE_01,0.0259,0.2209,0.1083,SAFE
NODE_01,0.0383,0.0912,0.0855,SAFE
NODE_01,0.0831,0.0489,0.0636,SAFE
NODE_01,0.2898,0.2591,0.0222,SAFE
NODE_01,0.057,0.1496,0.189,SAFE
NODE_01,0.2115,0.0972,0.1134,SAFE
NODE_01,0.0722,0.2713,0.1471,SAFE
NODE_01,2.8892,1.0525,1.584,WARNING
NODE_01,0.248,0.1505,0.1915,SAFE
NODE_01,0.1783,0.2561,0.061,SAFE
NODE_01,0.0426,0.0843,0.1977,SAFE
NODE_01,0.1866,0.2458,0.0457,SAFE
NODE_01,0.7289,0.9175,0.5091,WARNING
NODE_01,0.072,0.0428,0.0809,SAFE
NODE_01,0.1635,0.0944,0.1662,SAFE
NODE_01,0.9011,0.9431,1.5704,WARNING
NODE_01,6.3542,1.4348,4.1316,DANGER
NODE_01,0.0026,0.2746,0.0473,SAFE
NODE_01,0.0405,0.1254,0.07,SAFE
NODE_01,0.1263,0.2583,0.1651,SAFE
NODE_01,2.4643,0.6409,0.8144,WARNING
NODE_01,0.2044,0.2178,0.1624,SAFE
NODE_01,0.2343,0.1837,0.1047,SAFE
NODE_01,0.1106,0.2029,0.0884,SAFE
NODE_01,0.2271,0.2951,0.0507,SAFE
NODE_01,0.1569,0.2753,0.0886,SAFE
NODE_01,0.2204,0.1314,0.1428,SAFE
NODE_01,0.2095,0.1544,0.0552,SAFE
NODE_01,0.297,0.019,0.1017,SAFE
NODE_01,0.1195,0.0223,0.1671,SAFE
NODE_01,0.1954,0.0201,0.1129,SAFE
NODE_01,1.872,0.8799,1.4203,WARNING
NODE_01,0.6425,1.0785,0.6689,WARNING
NODE_01,0.0786,0.1245,0.0075,SAFE
NODE_01,0.2789,0.1808,0.055,SAFE
NODE_01,0.0327,0.1382,0.0754,SAFE
NODE_01,9.8048,3.6869,2.2647,DANGER
NODE_01,0.2691,0.0441,0.0975,SAFE
NODE_01,0.1304,0.274,0.1474,SAFE
NODE_01,0.0264,0.1954,0.0652,SAFE
NODE_01,1.969,1.1599,1.6887,WARNING
NODE_01,0.1441,0.0216,0.0264,SAFE
NODE_01,0.0064,0.1996,0.0136,SAFE
NODE_01,0.0072,0.0826,0.1664,SAFE
NODE_01,0.2465,0.0973,0.167,SAFE
NODE_01,1.2274,1.1591,0.5413,WARNING
NODE_01,0.0852,0.202,0.1761,SAFE
NODE_01,0.1205,0.2881,0.0165,SAFE
NODE_01,0.1688,0.0469,0.1938,SAFE
NODE_01,6.7014,3.0307,3.1826,DANGER
NODE_01,0.0709,0.2999,0.0535,SAFE
NODE_01,0.273,0.2417,0.1161,SAFE
NODE_01,0.1153,0.2962,0.0056,SAFE
NODE_01,0.2729,0.1183,0.086,SAFE
NODE_01,0.0454,0.016,0.1588,SAFE
NODE_01,0.247,0.0408,0.0442,SAFE
NODE_01,3.0892,0.86,0.5744,WARNING
NODE_01,3.4179,0.5462,0.9029,WARNING
